ID;Code;Name;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
rotbo01;ROT004A;Rots Bourg;49.19868, -0.478684;Bourg;;;0;COM_rotbo01;;2
egbr01;egbr01;Bretteville Église;49.166714, -0.412991;Bretteville église;;;0;1150076;;2
lavi02;;Lavigerie;49.16175, -0.366047;;;;0;COM_lavi01_1;;2
etma01;;Etat Major;49.1809, -0.377214;;;;0;COM_etma02_1;;2
abar01;;Abbaye;49.196953, -0.412946;;;;0;COM_abar01;;2
arma02;;Armand Marie;49.164314, -0.359121;;;;0;COM_arma02;;2
abou02;;Anciennes Boucheries;49.182278, -0.37431;;;;0;COM_abou02;;2
lebo02;;Le Bois;49.212, -0.330511;;;;0;COM_lebo01;;2
cari01;;Carrières;49.170853, -0.35864;;;;0;COM_cari01;;2
pasp01;pasp01;Pickford;49.17412, -0.390555;;;;0;ARCOM@C091;;2
lebo01;;Le Bois;49.21201, -0.33058;;;;0;COM_lebo01;;2
grbo01;grbo01;Grand Bois;49.150642, -0.468342;Grand bois;;;0;COM_grbo01;;2
bray01;LAS020B;Bray;49.226646, -0.489425;LASSON_Bray;;;0;COM_bray01;;2
crva01;crva01;Croix Vautier;49.202324, -0.463928;Croix vautier;;;0;1150869;;2
mmoi01;;Maison Moisson;49.156883, -0.397949;;;;0;COM_mmoi01;;2
hech01;;Henry Chéron;49.171642, -0.398034;;;;0;COM_hech01;;2
eglo01;;Louvigny Eglise;49.158596, -0.387471;;;;0;COM_eglo01;;2
loce02;;Louvigny Centre;49.15684, -0.392272;;;;0;COM_loce02_1;;2
louvi;;Michelet;49.157307, -0.40059;;;;0;COM_louvi;;2
rdou01;rdou01;Route de Douvres;49.215904, -0.505373;;;;0;COM_rdou01;;2
bouli01;bouli01;Bouliesse;49.18563, -0.503578;;;;0;ARCOM@SMA020;;2
lhog01;lhog01;La Hogue;49.114773, -0.273834;;;;0;COM_lhog01;;2
pubb01;pubb01;Putot Bourg;49.21138, -0.542408;;;;0;COM_pubb02;;2
labo01;labo01;La Bouille;49.174908, -0.514767;;;;0;COM_labo01;;2
loco02;loco02;Long Cours;49.161095, -0.397999;;;;0;COM_loco12;;2
loco01;loco01;Long Cours;49.16126, -0.398469;;;;0;COM_loco12;;2
ruch01;;Chardonnerets;49.15623, -0.394584;;;;0;COM_ruch01;;2
aerc03;aerc03;Aéroport;49.184147, -0.458127;;;;0;COM_aerc11;;2
garc02;garc02;Garcelles Bourg;49.09777, -0.289386;;;;0;COM_garc02;;2
garc01;garc01;Garcelles Bourg;49.097805, -0.289487;;;;0;COM_garc02;;2
sacr01;sacr01;Saint-Aignan Mairie;49.081684, -0.280892;;;;0;ARCOM@SAC020;;2
ouco01;ouco01;Collège Monnet;49.280937, -0.255948;;;;0;COM_ouco01;;2
paor01;;Parc d'Ornano;49.189095, -0.348211;;;;0;COM_paor01;;2
plch01;;Place Champlain;49.19789, -0.34762;;;;0;COM_plch02;;2
plch02;;Place Champlain;49.197838, -0.347583;;;;0;COM_plch02;;2
vafo01;;Foyer;49.195442, -0.345058;;;;0;COM_vafo02_1;;2
cu11;cu11;Cité U Lebisey;49.199493, -0.355283;;;;0;ARCOM@C096;;2
lpla11;lpla11;La Plaine;49.185318, -0.435218;;;;0;COM_lpla11;;2
lgrte01;;La Grotte;49.184406, -0.450829;;;;0;COM_lgrte01;;2
rcau01;;Route de Caumont;49.1873, -0.416641;;;;0;COM_rcau02;;2
univ22;;Université;49.188812, -0.363956;;;;0;COM_univ22;;2
grbu02;14MON026B;Grands Bureaux;49.185635, -0.309464;Grands bureaux;;;0;COM_grbu01_1;;2
rpdo02;;Port de Plaisance;49.180447, -0.350702;;;;0;COM_rpdo01;;2
chba02;chba02;Champs Bailly;49.216454, -0.415442;Champ Bailly;;;0;1151029;;2
ruci02;;Rue des Cités;49.187935, -0.289846;;;;0;COM_ruci01;;2
clbe02;;Clos Beaumois;49.188236, -0.351156;;;;0;COM_clbe01_1;;2
jufe22;;Jean Effel;49.186066, -0.287432;;;;0;COM_jufe22;;2
chr02;;CHR;49.190006, -0.344089;;;;0;COM_chr01;;2
vend12;;Vendeuvre;49.18177, -0.353301;;;;0;COM_vend12_1;;2
rdba01;;Barentins;49.1805, -0.271271;;;;0;COM_rdba01;;2
avbo02;;Avenue du Bois;49.281223, -0.267757;;;;0;COM_avbo02_1;;2
avbo01;;Avenue du Bois;49.281116, -0.266496;;;;0;COM_avbo02_1;;2
htha02;htha02;Hauts de Thaon;49.25569, -0.456515;Hauts de Thaon;;;0;COM_htha02;;2
jocu02;;Joliot Curie;49.230434, -0.303093;;;;0;COM_jocu01;;2
lyma11;;Lycée Malherbe;49.176517, -0.371031;;;;0;COM_lyma11;;2
bel01;bel01;Bellivet;49.182846, -0.36031;Bellivet;;;0;COM_bel01;;2
macu01;;Cuverville Mairie;49.19235, -0.263461;;;;0;COM_macu01_1;;2
rdja01;;Rue des Jardins;49.17966, -0.26655;;;;0;COM_rdja02;;2
bocl02;;Bois Claquet;49.177635, -0.305255;;;;0;COM_bocl01_1;;2
cbou03;cbou03;Cheux Bourg;49.167446, -0.525388;;;;0;COM_cbou01;;2
lema01;lema01;Le Marcelet;49.183205, -0.482583;;;;0;ARCOM@SMA024;;2
rtro02;;Route de Rouen;49.173748, -0.328914;;;;0;COM_rtro01;;2
eggi01;;Giberville Eglise;49.18276, -0.290514;;;;0;COM_eggi01_1;;2
pala02;;Paul Langevin;49.168648, -0.326686;;;;0;COM_pala02_1;;2
eggi02;;Giberville Eglise;49.18306, -0.289556;;;;0;COM_eggi01_1;;2
pala01;;Paul Langevin;49.168823, -0.326835;;;;0;COM_pala02_1;;2
edro01;;Edmond Rostand;49.17437, -0.333759;;;;0;COM_edro01;;2
crgu02;;Croix Guérin;49.190533, -0.357913;;;;0;COM_crgu02;;2
queb02;;Palais des Sports;49.172024, -0.385329;;;;0;COM_queb11;;2
madr01;;Madrid;49.143917, -0.346024;;;;0;COM_madr02_1;;2
zaif01;;Ifs ZA;49.14214, -0.340571;;;;0;COM_zaif02;;2
memo02;;Mémorial;49.19847, -0.382962;;;;0;COM_memo02;;2
5con02;;5 Continents;49.202053, -0.38222;;;;0;COM_5con01_1;;2
clho01;;Clair Horizon;49.158672, -0.351012;;;;0;COM_clho02_1;;2
mupl01;mupl01;Musique en Plaine;49.125267, -0.307827;;;;0;COM_mupl02;;2
broc02;;Brocéliande;49.179123, -0.402367;;;;0;COM_broc02;;2
rotb01;;Rots Bonny;49.203686, -0.475706;;;;0;COM_rotb02;;2
tour02;;Tourterelles;49.194794, -0.392418;;;;0;COM_tour02;;2
ladr11;;La Dronnière;49.139294, -0.336299;;;;0;COM_ladr11;;2
ladr12;;La Dronnière;49.139336, -0.336835;;;;0;COM_ladr11;;2
clgr01;clgr01;Le Clos;49.14743, -0.287699;;;;0;ARCOM@GRE020;;2
hube02;hube01;Hubert Centre;49.12742, -0.313298;;;;0;COM_hube01;;2
rvi01;;Accueil Renault Trucks;49.212006, -0.29871;;;;0;COM_rvi01;;2
obsu21;;Object'Ifs Sud;49.13904, -0.330791;;;;0;COM_obsu22_1;;2
vdes01;;Collège Desmeserets;49.170944, -0.351776;;;;0;COM_vdes02;;2
flor11;;Les Florals;49.19314, -0.375783;;;;0;COM_flor01;;2
avia02;C075B;Aviation;49.16431, -0.349776;CAEN_Aviation;;;0;COM_avia01;;2
avpa001;VER030B;Avenue du Parc;49.15461, -0.471838;Avenue du parc;;;0;ARCOM@VER030;;2
doau02;;Docteur Auvray;49.192986, -0.345849;;;;0;COM_doau02;;2
dovi01;;Docteur Vincent;49.191845, -0.347874;;;;0;COM_dovi01_1;;2
cipa02;;Cimetière Parc;49.19631, -0.404855;;;;0;COM_cipa01;;2
deca01;;Decaen;49.168625, -0.346938;;;;0;COM_deca01;;2
robl02;robl02;Roche Blanche;49.1396, -0.357238;;;;0;COM_robl03;;2
thfr01;;Thibout de la Fresnaye;49.185898, -0.380097;;;;0;COM_thfr01_1;;2
flce02;flce02;Fleury Château d'Eau;49.152138, -0.371696;;;;0;ARCOM@FLU020;;2
epin02;;Epinette;49.142796, -0.35454;;;;0;COM_epin01;;2
cema01;;Collège Hawking;49.15957, -0.361874;;;;0;COM_cema02;;2
mart01;GIB021A;Martray;49.172455, -0.28279;Martray;;;0;COM_mart01;;2
psa01;;Jean Mantelet;49.15626, -0.320881;;;;0;COM_citr02;;2
prim02;prim02;Primevères;49.213505, -0.540414;;;;0;ARCOM@PUT020;;2
borc02;borc02;L'Orgueilleuse Mairie;49.211693, -0.516119;;;;0;1150035;;2
cimne01;;Cimetière Nord-Est;49.19094, -0.340887;;;;0;COM_cimne02_1;;2
repa12;;Résidence du Parc;49.179157, -0.317688;;;;0;COM_repa11;;2
ccgi01;;Civisme;49.182594, -0.274937;;;;0;COM_ccgi01_1;;2
ccgi02;;Civisme;49.18258, -0.274795;;;;0;COM_ccgi01_1;;2
rdou02;rdou02;Route de Douvres;49.21598, -0.505212;;;;0;COM_rdou01;;2
koeni01;TRN022B;Plains Champs;49.178295, -0.181999;TROARN_Plains champs;;;0;ARCOM@TRN022;;2
koeni02;TRN022A;Plains Champs;49.178295, -0.181999;TROARN_Plains champs;;;0;ARCOM@TRN022;;2
rotbo02;ROT004B;Rots Bourg;49.19993, -0.47787;Bourg;;;0;COM_rotbo01;;2
degm04;;Grandes Murailles;49.185036, -0.270164;;;;0;COM_degm03_1;;2
toura11;;Touraine;49.19421, -0.398739;;;;0;COM_toura12;;2
pdra02;;Parc des Drapeaux;49.197845, -0.453272;;;;0;COM_pdra02_1;;2
gema01;;Georges Maudouit;49.176792, -0.325519;;;;0;COM_gema01_1;;2
mocl02;;Clopée;49.181953, -0.316036;;;;0;COM_mocl02;;2
poca02;;Pont de Calix;49.185844, -0.335917;;;;0;COM_poca02_1;;2
beno;beno;Montoure;49.24314, -0.288532;;;;0;ARCOM@BEN004;;2
bdva02;;Vanier;49.195816, -0.343634;;;;0;COM_geva01_1;;2
ruce02;;Plateau;49.181934, -0.308821;;;;0;COM_ruce01;;2
leti01;leti01;Les Tilleuls;49.127876, -0.316965;;;;0;COM_leti02;;2
lyfr01;lyfr01;Lycée Fresnel;49.162468, -0.35779;Lycée Fresnel;;;0;ARCOM@C302;;2
lyfr02;lyfr02;Lycée Fresnel;49.162556, -0.357946;Lycée Fresnel;;;0;ARCOM@C302;;2
espi02;;Espinettes;49.21923, -0.33982;;;;0;COM_espi01;;2
colco02;;Le Coutour;49.193493, -0.379661;;;;0;COM_colco02;;2
colco01;;Le Coutour;49.193466, -0.379728;;;;0;COM_colco02;;2
pdco02;;Pierre de Coubertin;49.182297, -0.281344;;;;0;COM_pdco02;;2
pich02;;Chemin Vert Piscine;49.194653, -0.386471;;;;0;COM_pich02_1;;2
pich01;;Chemin Vert Piscine;49.194206, -0.385926;;;;0;COM_pich02_1;;2
stmf01;;Mendès France;49.148018, -0.345481;;;;0;COM_stmf02;;2
lcha02;;La Chapelle;49.156967, -0.349292;;;;0;COM_lcha02_1;;2
lcha01;;La Chapelle;49.156895, -0.349754;;;;0;COM_lcha02_1;;2
cycr32;;Union;49.17008, -0.354802;;;;0;COM_cycr32_1;;2
cycr42;;Union;49.169956, -0.354974;;;;0;COM_cycr32_1;;2
bico01;;Bicoquet;49.18304, -0.379919;;;;0;COM_bico02;;2
aerc12;aerc12;Aéroport;49.18336, -0.459077;;;;0;COM_aerc11;;2
bico02;;Bicoquet;49.183086, -0.379441;;;;0;COM_bico02;;2
libe11;;Libérateurs;49.138714, -0.345093;;;;0;COM_libec02_4;;2
semi02;semi02;Séminaire;49.1851, -0.395361;Séminaire;;;0;1150273;;2
plan01;;Planitre;49.186825, -0.402132;;;;0;COM_plan01;;2
hdvi01;;Ifs Hôtel de Ville;49.1371, -0.35093;;;;0;COM_hdvi01;;2
hdvi02;;Ifs Hôtel de Ville;49.137077, -0.350683;;;;0;COM_hdvi01;;2
ccom02;ccom02;Mondeville Centre Commercial;49.160137, -0.291787;;;;0;COM_ccom02;;2
secq11;secq11;Secqueville Hameau;49.102962, -0.269881;;;;0;ARCOM@LCT020;;2
chco;;Charlotte Corday;49.164288, -0.329425;;;;0;COM_chco12;;2
emzo01;;Emile Zola;49.23308, -0.301705;;;;0;COM_emzo01;;2
baal02;baal02;Basse Allemagne;49.139847, -0.376066;Basse Allemagne;;;0;1150391;;2
pers01;;Perspectives;49.19565, -0.349074;;;;0;COM_pers01_1;;2
vihu01;;Victor Hugo;49.224236, -0.308131;;;;0;COM_vihu02;;2
6acres;;6 Acres;49.226887, -0.372009;;;;0;COM_6acres;;2
cocl01;;Couvrechef le Clos;49.213394, -0.375332;;;;0;COM_cocl01;;2
teav21;;Terres d'Avenir;49.231262, -0.294831;;;;0;COM_teav22;;2
ceau01;FLU020A;Fleury Château d'Eau;49.152775, -0.370622;Fleury château d'eau;;;0;ARCOM@FLU020;;2
lava02;;Langevin Wallon;49.227535, -0.306568;;;;0;COM_lava02;;2
inle02;;Institut Lemonnier;49.19356, -0.34998;;;;0;COM_inle01;;2
blpa;blpa;Blainville Parc;49.233, -0.290266;;;;0;COM_blpa;;2
pihe11;;Pierre Heuzé;49.19885, -0.346894;;;;0;COM_pihe12;;2
vilb01;vilb01;Villons Centre;49.24023, -0.408221;Villons centre;;;0;1151183;;2
edca02;;Cambes Ecole;49.231274, -0.383838;;;;0;COM_edca01;;2
edca01;;Cambes Ecole;49.23124, -0.383939;;;;0;COM_edca01;;2
bern12;bern12;Bernières;49.183, -0.357877;Bernières;;;0;COM_bern11;;2
baal01;baal01;Basse Allemagne;49.13995, -0.37589;Basse Allemagne;;;0;1150391;;2
vicl02;vicl02;Coopérative;49.233654, -0.413452;Coopérative;;;0;1151184;;2
rlec01;;Cayrière;49.254864, -0.377396;;;;0;COM_rlec01_1;;2
2arr02;;2ème Arrêt;49.197777, -0.204516;;;;0;COM_2arr02;;2
pich22;;Robert Schuman;49.193542, -0.38682;;;;0;COM_pich11;;2
gira01;;Girafe;49.20686, -0.367853;;;;0;COM_gira01_1;;2
fpac01;;Afpa;49.191452, -0.382804;;;;0;COM_fpac02;;2
fpac02;;Afpa;49.19121, -0.38323;;;;0;COM_fpac02;;2
char01;;Molière;49.192204, -0.39326;;;;0;COM_char02_1;;2
char02;;Molière;49.1924, -0.394088;;;;0;COM_char02_1;;2
bour02;;Chemin Vert;49.19383, -0.401585;;;;0;COM_bour01_1;;2
stth02;;Sainte-Thérèse;49.170444, -0.338897;;;;0;COM_stth01;;2
poas01;poas01;Collège Monod;49.20599, -0.378386;Collège Monod;;;0;COM_poas02;;2
stur01;stur01;Lycée Sainte-Ursule;49.201057, -0.380691;Lycée Ste Ursule;;;0;COM_stur02;;2
bear01;;Beauregard;49.213413, -0.317479;;;;0;COM_bear01;;2
hosm01;;Horatio Smith;49.20119, -0.36488;;;;0;COM_hosm01;;2
escv02;;Espérance;49.193165, -0.383416;;;;0;COM_escv02;;2
maju02;maju02;Maréchal Juin;49.210564, -0.366566;Maréchal Juin;;;0;ARCOM@C099;;2
cisg02;;St Gabriel;49.18783, -0.3788;;;;0;COM_cisg01_1;;2
egcv02;;Eglise Saint-Joseph;49.192074, -0.391071;;;;0;COM_egcv01_1;;2
maco21;;Colombelles Mairie;49.203117, -0.297602;;;;0;COM_maco22;;2
rese02;;Reservoirs;49.189804, -0.38461;;;;0;COM_rese02;;2
delu11;delu11;Demi-Lune;49.17426, -0.339833;;;;0;ARCOM@C035;;2
bdva01;;Vanier;49.194992, -0.343882;;;;0;COM_geva01_1;;2
angu02;;Anguerny;49.258682, -0.37713;;;;0;COM_angu02;;2
incb01;;Institut Camille Blaisot;49.20139, -0.370076;;;;0;COM_incb01;;2
rtca02;rtca02;Route de Cabourg;49.179855, -0.321301;Route de cabourg;;;0;COM_rtca02;;2
stma01;VER021A;Saint-Manvieu;49.15405, -0.456465;Saint Manvieu;;;0;1151172;;2
lepo02;VER028B;Les Pommiers;49.15825, -0.442094;Les Pommiers;;;0;COM_lepo01;;2
pldc12;;Place Des Canadiens;49.18911, -0.414667;;;;0;COM_pldc11_1;;2
grbo02;grbo02;Grand Bois;49.150642, -0.468383;Grand bois;;;0;COM_grbo01;;2
stoc01;;Stockholm;49.18834, -0.389292;;;;0;COM_stoc01_1;;2
chga01;C025A;Lycée de Gaulle;49.184517, -0.379544;Lycée de Gaulle;;;0;ARCOM@C025;;2
mafo02;mafo02;Maurice Fouques;49.171364, -0.328187;Maurice Fouques;;;0;COM_mafo04;;2
codu12;codu12;Collège Dunois;49.186523, -0.386878;;;;0;ARCOM@C026;;2
dubn02;;Dubna;49.214664, -0.355446;;;;0;COM_dubn01_1;;2
tsuk22;;Tsukuba;49.214226, -0.353351;;;;0;COM_tsuk11;;2
bacl01;;Baclesse;49.20449, -0.355336;;;;0;COM_bacl01_2;;2
cabr02;;Cambridge;49.217346, -0.354406;;;;0;COM_cabr01;;2
hafo02;VER027B;Hameau Foulon;49.152485, -0.462179;Hameau Foulon;;;0;ARCOM@VER027;;2
rbas01;;Rue Basse;49.18546, -0.353137;;;;0;COM_rbas02;;2
gasn12;gasn12;Gare SNCF;49.17576, -0.349175;;;;0;COM_gasn32;;2
mocc01;mocc01;Mondeville Centre Commercial;49.1642, -0.294805;;;;0;COM_ccom02;;2
bart11;;Barthou;49.1724, -0.330859;;;;0;COM_bart11;;2
ceco02;BSO020B;Bretagne;49.164497, -0.420358;Bretagne;;;0;ARCOM@BSO020;;2
THA002A;THA002A;Thaon Eglise;49.260803, -0.456715;Eglise;;;0;COM_egtha01;;2
toce02;TSO024A;Tourville Centre;49.14079, -0.503423;Tourville centre;;;0;COM_toce01_3;;2
stni02;;Saint-Nicolas;49.18415, -0.375424;;;;0;COM_stni01;;2
path02;path02;Parc Athéna;49.20453, -0.392866;Parc Athéna;;;0;COM_path01;;2
podo02;podo02;Poilus d'Orient;49.185158, -0.382897;;;;0;1150272;;2
berr01;;Berry;49.192616, -0.400135;;;;0;COM_berr01;;2
robo02;;Robert Bosch;49.16636, -0.313546;;;;0;COM_robo02;;2
qume02;;Quai Meslin;49.176353, -0.354403;;;;0;COM_qume02;;2
jean01;;Jean XXIII;49.194626, -0.326757;;;;0;COM_jean01;;2
laro11;;La Rochelle;49.187458, -0.334191;;;;0;COM_laro22;;2
ropo01;VER026A;Rond Point;49.149883, -0.470823;Rond point;;;0;1151173;;2
bito02;bito02;Bitot;49.211063, -0.40742;Bitot;;;0;COM_bito01;;2
fond02;;La Fonderie BBC;49.209896, -0.337111;;;;0;COM_fond02_1;;2
hdvc01;C105A;Hôtel de Ville Quai 1;49.18065, -0.369658;Hôtel de ville quai 1;;;0;COM_hdvc01;;2
hdvc02;hdvc02;Hôtel de Ville Quai 2;49.181454, -0.370537;Hôtel de ville quai 2;;;0;COM_hdvc02;;2
leme02;;Le Méridien;49.191055, -0.392001;;;;0;COM_leme02_1;;2
leme01;;Le Méridien;49.190563, -0.391837;;;;0;COM_leme02_1;;2
grcl02;;Grand Clos;49.21208, -0.405273;;;;0;COM_grcl02_1;;2
vell01;;Vellerie;49.216763, -0.385445;;;;0;COM_vell02_1;;2
l3va02;;Les 3 Vallées;49.2044, -0.293402;;;;0;COM_l3va01;;2
cocc11;;Corderie;49.189503, -0.331265;;;;0;COM_cocc02_1;;2
cana02;;Canal;49.199577, -0.323954;;;;0;COM_cana01;;2
cobo01;;Couvrechef Bourg;49.211372, -0.37856;;;;0;COM_cobo02_1;;2
deli01;C038A;Délivrande;49.190193, -0.359502;Délivrande;;;0;COM_deli12;;2
av01;;Aviation;49.16316, -0.349793;;;;0;COM_av02;;2
orgo11;;Orée du Golf;49.2216, -0.363368;;;;0;COM_orgo11;;2
gdd01;;Grâce de Dieu;49.16137, -0.360241;;;;0;COM_gdd01;;2
gdd02;;Grâce de Dieu;49.161324, -0.360212;;;;0;COM_gdd01;;2
visa11;;Vissol Sablons;49.19603, -0.368861;;;;0;COM_visa02;;2
euva02;;Eugène Varlin;49.200336, -0.301426;;;;0;COM_euva02;;2
ruene02;;Energie;49.216763, -0.369287;;;;0;COM_ruene01;;2
paca01;;Pays de Caen;49.196644, -0.299028;;;;0;COM_paca01;;2
coqu12;;Coquelicots;49.218758, -0.367318;;;;0;COM_coqu02_1;;2
jcamb01;;Jardins de Cambes;49.225388, -0.386249;;;;0;COM_jcamb02;;2
epro02;epro02;Germes de Blé;49.221012, -0.367746;Les germes de blé;;;0;COM_epro01_1;;2
ch01;;CHU;49.204395, -0.359532;;;;0;COM_ch01;;2
zac02;;Hauts de l'Orne;49.152897, -0.361031;;;;0;COM_zac01;;2
zavil;;ZA au Village;49.227726, -0.368593;;;;0;COM_zavil;;2
ch02;;CHU;49.204395, -0.359477;;;;0;COM_ch01;;2
rmal02;;Rue de Malon;49.209812, -0.377558;;;;0;COM_rmal02;;2
caef12;;Campus Efficience;49.18838, -0.309079;;;;0;COM_caef12;;2
ci01;;CITIS;49.211365, -0.356508;;;;0;COM_ci01;;2
stpa01;stpa01;Collège Saint-Paul;49.184193, -0.399262;;;;0;COM_stpa01;;2
rdo02;;Gare - Rives de l'Orne;49.178406, -0.350698;;;;0;COM_rdo02;;2
rdo01;;Gare - Rives de l'Orne;49.178387, -0.35067;;;;0;COM_rdo02;;2
chse02;;Kiruna;49.20524, -0.300635;;;;0;COM_chse02;;2
chse01;;Kiruna;49.20638, -0.299019;;;;0;COM_chse02;;2
emmo01;;Emile Mougins;49.206238, -0.29351;;;;0;COM_emmo01;;2
gala02;;Galante;49.30321, -0.327125;;;;0;COM_gala01;;2
hfou11;;Hauts Fourneaux;49.192028, -0.301535;;;;0;COM_hfou12;;2
maco11;;Colombelles Mairie;49.20415, -0.295997;;;;0;COM_maco22;;2
bctre02;bctre02;Bourguébus Centre;49.121777, -0.298338;;;;0;COM_bctre01;;2
cpam02;cpam02;CPAM;49.21003, -0.369866;CPAM;;;0;1150295;;2
cdn01;;Côte de Nacre;49.210953, -0.362126;;;;0;COM_cdn01;;2
cdn02;;Côte de Nacre;49.210968, -0.362264;;;;0;COM_cdn01;;2
pomp01;;Pompidou;49.181175, -0.398775;;;;0;COM_pomp02;;2
cb01;;Campus 4;49.208965, -0.358935;;;;0;COM_cb01_1;;2
deba11;;Débarquement;49.20286, -0.392568;;;;0;COM_deba11;;2
li01;;Liberté;49.16066, -0.343316;;;;0;COM_li01;;2
coao02;;Colline aux Oiseaux;49.19804, -0.388708;;;;0;COM_coao02;;2
pres01;TSO021B;Pressoir;49.139927, -0.507447;Pressoir;;;0;1151130;;2
cule02;;Cité U Lebisey;49.199657, -0.353906;;;;0;COM_cule02;;2
grpl02;;Grande Rue;49.180702, -0.306742;;;;0;COM_grpl01;;2
hmcr02;;Croix Rose;49.281414, -0.316869;;;;0;COM_hmcr02;;2
l2eg01;;Les 2 Eglises;49.182934, -0.303806;;;;0;COM_l2eg01;;2
co01;;Copernic;49.19848, -0.359456;;;;0;COM_co01;;2
gs02;;Gare SNCF;49.17593, -0.348402;;;;0;COM_gs01;;2
cam512;;Campus 5 (poteau provisoire);49.20844, -0.350598;;;;0;COM_cam512;;2
crre01;;Creux au Renard;49.17001, -0.402852;;;;0;COM_crre02;;2
chco11;;Charlotte Corday;49.164158, -0.328882;;;;0;COM_chco12;;2
plti02;;Place des Tilleuls;49.183685, -0.310077;;;;0;COM_plti02_1;;2
rbui02;;Buisson;49.169376, -0.415563;;;;0;COM_rbui02_1;;2
qdj02;;Quai de Juillet;49.17863, -0.353652;;;;0;COM_qdj02;;2
jv01;;Jean Vilar;49.150223, -0.351034;;;;0;COM_jv01;;2
qu04;;Château Quatrans;49.18523, -0.363729;;;;0;COM_qu04;;2
qu02;;Château Quatrans;49.1853, -0.363791;;;;0;COM_qu04;;2
pr01;;Presqu'île;49.181675, -0.348002;;;;0;COM_pr02;;2
